YEAR,COUNTRY,LOCATION,LATITUDE,LONGITUDE,WAVE_HEIGHT,FATALITIES,DAMAGE_USD_MILLIONS
2006,RUSSIA,"SPASENIYA BAY-79, SIMUSHIR ISLAND",46.85087,151.90409,6.2,,
2006,RUSSIA,"SPASENIYA BAY-77B, SIMUSHIR ISLAND",46.84178,151.89,5.7,,
2006,RUSSIA,"SPASENIYA BAY-82, SIMUSHIR ISLAND",46.83668,151.88249,7.2,,
2006,RUSSIA,"DUSHNAYA BAY-24, SIMUSHIR ISLAND",47.07085,152.18777,8.7,,
2006,RUSSIA,"DUSHNAYA BAY-54, SIMUSHIR ISLAND",47.04769,152.1607,11.7,,
2006,RUSSIA,"DUSHNAYA BAY-57, SIMUSHIR ISLAND",47.04684,152.15963,9.3,,
2006,RUSSIA,"DUSHNAYA BAY-100, SIMUSHIR ISLAND",47.07971,152.21016,13.3,,
2006,RUSSIA,"DUSHNAYA BAY-101, SIMUSHIR ISLAND",47.0788,152.20884,8.8,,
2006,RUSSIA,"DUSHNAYA BAY-102, SIMUSHIR ISLAND",47.07835,152.20566,7.7,,
2006,RUSSIA,"DUSHNAYA BAY-103, SIMUSHIR ISLAND",47.07818,152.20214,10.8,,
2006,RUSSIA,"DUSHNAYA BAY-104, SIMUSHIR ISLAND",47.07809,152.19888,13.0,,
2006,RUSSIA,"DUSHNAYA BAY-105, SIMUSHIR ISLAND",47.07754,152.19528,15.5,,
2006,RUSSIA,"DUSHNAYA BAY-106, SIMUSHIR ISLAND",47.07537,152.19476,13.0,,
2006,RUSSIA,"DUSHNAYA BAY-107, SIMUSHIR ISLAND",47.07312,152.19315,15.3,,
2006,RUSSIA,"DUSHNAYA BAY-108, SIMUSHIR ISLAND",47.07124,152.19088,11.9,,
2006,ECUADOR,BALTRA ISLAND,-0.433,-90.283,0.3,,
2006,TONGA,NUKUALOFA (NUKU'ALOFA),-21.138,-175.1815,0.07,,
2006,VANUATU,"PORT VILA, EFATE ISLAND",-17.7553,168.3077,0.14,,
2006,ECUADOR,SANTA CRUZ ISLAND,-0.7533,-90.3117,0.33,,
2006,PERU,CALLAO LA PUNTA,-12.069,-77.1668,0.36,,
2006,CHILE,COQUIMBO,-29.95,-71.3353,0.37,,
2006,CHILE,JUAN FERNANDEZ ISLANDS ,-33.636017,-78.829881,0.22,,
2006,CHILE,CALDERA,-27.0644,-70.8247,0.38,,
2006,CHILE,ANTOFAGASTA,-23.65,-70.404,0.28,,
2006,CHILE,TALCAHUANO,-36.6953,-73.1063,0.48,,
2006,CHILE,IQUIQUE,-20.217,-70.156,0.32,,
2006,PERU,ATICO,-16.209,-73.622,0.12,,
2006,USA,"YAKUTAT, AK",59.55,-139.733,0.13,,
2006,USA,"NORTH SPIT, HUMBOLDT BAY, CA",40.767,-124.217,0.17,,
2006,JAPAN,CHOSHI,35.75,140.867,0.1,,
2006,JAPAN,MERA,34.9189,139.825,0.1,,
2006,USA,"HANALEI, KAUAI, HI",22.2125,-159.4982,0.43,,
2006,USA,"HALEIWA, OAHU, HI",21.593,-158.1055,0.58,,
2006,USA,"WAIANAE, OAHU, HI",21.4498,-158.197,0.5,,
2006,USA,"MAKAPUU POINT, OAHU, HI",21.3199,-157.6688,0.32,,
2006,USA,"HONOLULU, OAHU, HI",21.3067,-157.867,0.17,,
2006,USA,"MOKUOLOE, OAHU, HI",21.437,-157.793,0.05,,
2006,USA,"KALAUPAPA, MOLOKAI, HI",21.192,-156.988,0.44,,
2006,USA,"LAHAINA, MAUI, HI",20.88,-156.69,0.23,,
2006,USA,"KAWAIHAE, HAWAII, HI",20.0366,-155.829,0.33,,
2006,USA,"MILOLII, HAWAII, HI",19.188,-155.91,0.12,,
2006,USA,"HONOKOHAU, HAWAII, HI",19.671,-156.028,0.13,,
2006,USA,"KAPOHO, HAWAII, HI",19.4992,-154.8197,0.07,,
2006,JAPAN,TOKACHIKO,42.3,143.317,0.37,,
2006,RUSSIA,"YUZHNO-KURIL'SK, KUNASHIR ISLAND",44.03,145.86,0.28,,
2006,RUSSIA,MAGADAN,59.517,150.8,0.32,,
2006,RUSSIA,"KHOLMSK, SAKHALIN I",47.033,142.05,0.12,,
2006,CHILE,VALPARAISO,-33.033,-71.633,0.35,,
2006,CHILE,SAN ANTONIO,-33.5833,-71.6189,0.28,,
2006,CHILE,CORRAL,-39.8783,-73.4228,0.28,,
2006,CHILE,"ANCUD, ISLA DE CHILOE",-41.867,-73.8278,0.1,,
2006,CHILE,SAN FELIX,-26.283,-80.117,0.18,,
2006,CHILE,EASTER ISLAND,-27.15,-109.45,0.37,,
2006,RUSSIA,"TOPORKOV-230, MATUA ISLAND",48.07375,153.28205,9.9,,
2006,RUSSIA,"TOPORKOV-231, MATUA ISLAND",48.07213,153.28239,9.3,,
2006,RUSSIA,"TOPORKOV-234, MATUA ISLAND",48.07238,153.28224,8.0,,
2006,JAPAN,NAZE,28.383,129.5,0.39,,
2006,JAPAN,AMAMI,28.317,129.533,0.37,,
2006,JAPAN,ISHIGAKIKO,24.333,124.167,0.09,,
2006,RUSSIA,"PETROPAVLOVSK, KAMCHATKA",53.01667,158.65,0.06,,
2006,RUSSIA,"AINU BAY-144, MATUA ISLAND",48.04707,153.22058,14.0,,
2006,RUSSIA,"AINU BAY-143, MATUA ISLAND",48.04599,153.22315,17.1,,
2006,RUSSIA,"AINU BAY-139, MATUA ISLAND",48.04537,153.2243,18.1,,
2006,RUSSIA,"AINU BAY-130, MATUA ISLAND",48.04444,153.22463,17.1,,
2006,RUSSIA,"AINU BAY-132, MATUA ISLAND",48.04284,153.22588,18.3,,
2006,RUSSIA,"AINU BAY-133, MATUA ISLAND",48.04266,153.22644,20.2,,
2006,RUSSIA,"AINU BAY-126, MATUA ISLAND",48.04154,153.22731,20.8,,
2006,RUSSIA,"AINU BAY-142, MATUA ISLAND",48.0398,153.22876,12.9,,
2006,RUSSIA,"TOPORKOV-237, MATUA ISLAND",48.07637,153.28168,10.0,,
2006,RUSSIA,"TOPORKOV-235, MATUA ISLAND",48.0751,153.28164,11.3,,
2006,CANADA,"LANGARA ISLAND, BRITISH COLUMBIA",54.25,-133.033333,0.19,,
2006,CANADA,"HENSLUNG COVE, BRITISH COLUMBIA",54.192,-133.003,0.14,,
2006,CANADA,"BELLA BELLA, BRITISH COLUMBIA",52.163,-128.143,0.04,,
2006,CANADA,"PORT HARDY, BRITISH COLUMBIA",50.722,-127.488,0.07,,
2006,CANADA,"WINTER HARBOR, BRITISH COLUMBIA",50.513,-128.028,0.12,,
2006,CANADA,"TOFINO, BRITISH COLUMBIA",49.153,-125.913,0.13,,
2006,CANADA,"BAMFIELD, BRITISH COLUMBIA",48.837,-125.137,0.11,,
2006,FRENCH POLYNESIA,"NUKU HIVA ISLAND, MARQUESAS ISLANDS",-8.9148,-140.09586,0.44,,
2006,USA,"SOUTH BEACH, OR",44.625,-124.043,0.17,,
2006,NAURU,AIWO,-0.533,166.9,0.06,,
2006,FIJI,"SUVA, KING'S WHARF",-18.133,178.427,0.03,,
2006,FIJI,LAUTOKA,-17.6,177.433,0.05,,
2006,JAPAN,HAKODATE,41.7187,140.7247,0.2,,
2006,JAPAN,HACHINOHE,40.533,141.533,0.3,,
2006,JAPAN,CHICHIJIMA ISLAND,27.0939,142.1947,0.5,,
2006,USA TERRITORY,MIDWAY ISLANDS,28.215,-177.361,0.47,,
2006,USA,"SHEMYA ISLAND, AK",52.731,174.103,0.46,,
2006,USA,"AMCHITKA, AK",51.378,179.302,0.29,,
2006,USA,"NAWILIWILI, KAUAI, HI",21.927,-159.36,0.44,,
2006,USA,"KAHULUI, MAUI, HI",20.895,-156.477,0.8,,
2006,USA,"HILO, HAWAII, HI",19.7303,-155.0553,0.48,,
2006,USA,"WESTPORT, WA",46.908,-124.11,0.05,,
2006,USA,"LA PUSH, WA",47.909,-124.637,0.16,,
2006,USA,"NEWPORT, OR",44.65,-124.06,0.1,,
2006,NEW ZEALAND,"KAINGAROA, CHATHAM ISLAND",-43.7315,-176.733,0.28,,
2006,NEW ZEALAND,KAIKOURA,-42.4129,173.7028,0.16,,
2006,NEW ZEALAND,SUMNER HEAD,-43.57,172.773,0.17,,
2006,NEW ZEALAND,LYTTELTON,-43.6058,172.7222,0.17,,
2006,NEW ZEALAND,TIMARU,-44.392,171.254,0.29,,
2006,RUSSIA,"MALOKURIL'SKAYA BAY, SHIKOTAN",43.867,146.817,0.78,,
2006,RUSSIA,STARODUBSKOE,47.415,142.85,0.13,,
2006,USA,"KAHULUI, MAUI, HI",20.898,-156.472,0.76,,
2006,USA TERRITORY,WAKE ISLAND,19.29,166.6183,0.12,,
2006,USA,"NIKOLSKI, AK",52.9406,-168.871,0.19,,
2006,JAPAN,NAHA,26.217,127.667,0.11,,
2006,"MARSHALL ISLANDS, REP. OF","KWAJALEIN, MARSHALL ISLANDS",8.733,167.733,0.14,,
2006,USA,"ADAK, SWEEPER COVE, AK",51.863,-176.632,0.2,,
2006,PAPUA NEW GUINEA,"MANUS ISLAND, ADMIRALTY ISLANDS",-2.035,147.367,0.07,,
2006,TUVALU,FUNAFUTI,-8.525,179.2,0.05,,
2006,USA,"SAND POINT, AK",55.337,-160.502,0.11,,
2006,USA,"SITKA, AK",57.052,-135.342,0.12,,
2006,USA,"PORT ANGELES, WA",48.125,-123.44,0.12,,
2006,SOLOMON ISLANDS,"HONIARA, GUADALCANAL",-9.429,159.955,0.04,,
2006,USA,"RICHMOND, CA",37.92833,-122.4,0.09,,
2006,JAPAN,ONAHAMA,36.933,140.9,0.1,,
2006,USA,"PORT ORFORD, OR",42.737,-124.497,0.55,,
2006,USA,"CHARLESTON, OR",43.352,-124.192,0.19,,
2006,USA,"CRESCENT CITY, CA",41.7456,-124.184,0.88,,1.0
2006,USA,"ARENA COVE, CA",38.914,-123.711,0.61,,
2006,USA,"POINT REYES, CA",37.997,-122.975,0.33,,
2006,USA,"PORT SAN LUIS, CA",35.17666,-120.755,0.56,,
2006,USA,"SANTA BARBARA, CA",34.4803,-119.69,0.4,,
2006,JAPAN,HANASAKI,43.2781,145.5678,0.36,,
2006,JAPAN,KUSHIRO,42.9756,144.3714,0.26,,
2006,JAPAN,AYUKAWA,38.3,141.5,0.2,,
2006,NEW ZEALAND,MOTURIKI ISLAND,-37.6304,176.186,0.11,,
2006,USA,"LA JOLLA, CA",32.867,-117.257,0.1,,
2006,JAPAN,TOSA-SHIMIZU,32.7792,132.9589,0.39,,
2006,NEW ZEALAND,JACKSON BAY,-43.975,168.616,0.11,,
2006,USA,"ASTORIA, OR",46.208,-123.767,0.04,,
2006,USA,"NEAH BAY, WA",48.367,-124.612,0.09,,
2006,JAPAN,OMAEZAKI,34.6083,138.2222,0.25,,
2006,KIRIBATI,"KANTON ISLAND, PHOENIX ISLANDS",-2.817,-171.717,0.02,,
2006,SAMOA,"APIA, UPOLU ISLAND",-13.8268,-171.7613,0.39,,
2006,USA,"KING COVE, AK",55.062,-162.31,0.2,,
2006,USA TERRITORY,"PAGO PAGO, AMERICAN SAMOA",-14.2766,-170.689,0.22,,
2006,NIUE,NIUE,-19.053,-169.921,0.07,,
2006,COOK ISLANDS,RAROTONGA,-21.2,-159.783,0.22,,
2006,USA,"SAN FRANCISCO, CA",37.807,-122.465,0.16,,
2006,JAPAN,OFUNATO,39.017,141.75,0.42,,
2006,USA,"SEWARD, AK",60.119,-149.427,0.04,,
2006,CHINA,"CHONGWU, FUJIAN PROVINCE",24.879,118.932,0.05,,
2006,VIETNAM,QUI NOHN,13.767,109.217,0.8,,
2006,CHINA,"HONG KONG, TAI MIU WAN",22.267,114.283,0.07,,
2006,CHINA,"DONGSHAN, FUJIAN PROVINCE",23.701,117.431,0.05,,
2007,USA,"D21414 BPR, NORTHWEST PACIFIC OCEAN",48.942,-178.27,0.03,,
2007,RUSSIA,"YUZHNO-KURIL'SK, KUNASHIR ISLAND",44.03,145.86,0.06,,
2007,USA,"YAKUTAT, AK",59.55,-139.733,0.05,,
2007,USA,"HONOLULU, OAHU, HI",21.3067,-157.867,0.06,,
2007,JAPAN,KUSHIRO,42.9756,144.3714,0.1,,
2007,JAPAN,OFUNATO,39.017,141.75,0.22,,
2007,JAPAN,KAMAISHI,39.267,141.883,0.07,,
2007,JAPAN,MIYAKO,39.65,141.983,0.08,,
2007,USA,"SITKA, AK",57.052,-135.342,0.08,,
2007,USA,"NEAH BAY, WA",48.367,-124.612,0.03,,
2007,USA,"LA PUSH, WA",47.909,-124.637,0.13,,
2007,USA,"ARENA COVE, CA",38.914,-123.711,0.25,,
2007,USA,"PORT SAN LUIS, CA",35.17666,-120.755,0.11,,
2007,USA,"CHARLESTON, OR",43.352,-124.192,0.04,,
2007,USA,"CRESCENT CITY, CA",41.7456,-124.184,0.23,,
2007,USA,"POINT REYES, CA",37.997,-122.975,0.12,,
2007,JAPAN,HANASAKI,43.2781,145.5678,0.13,,
2007,USA,"SHEMYA ISLAND, AK",52.731,174.103,0.32,,
2007,USA TERRITORY,WAKE ISLAND,19.29,166.6183,0.08,,
2007,USA TERRITORY,MIDWAY ISLANDS,28.215,-177.361,0.19,,
2007,USA,"HILO, HAWAII, HI",19.7303,-155.0553,0.11,,
2007,USA,"NAWILIWILI, KAUAI, HI",21.927,-159.36,0.1,,
2007,USA,"ADAK, SWEEPER COVE, AK",51.863,-176.632,0.05,,
2007,RUSSIA,"MALOKURIL'SKAYA BAY, SHIKOTAN",43.867,146.817,0.2,,
2007,USA,"KAHULUI, MAUI, HI",20.895,-156.477,0.17,,
2007,PERU,CALLAO LA PUNTA,-12.069,-77.1668,0.14,,
2007,"MARSHALL ISLANDS, REP. OF","KWAJALEIN, MARSHALL ISLANDS",8.733,167.733,0.11,,
2007,COOK ISLANDS,RAROTONGA,-21.2,-159.783,0.04,,
2007,USA,"SAN FRANCISCO, CA",37.807,-122.465,0.05,,
2007,USA,"SANTA BARBARA, CA",34.4803,-119.69,0.1,,
2007,JAPAN,CHICHIJIMA ISLAND,27.0939,142.1947,0.4,,
2007,USA,"PORT ORFORD, OR",42.737,-124.497,0.27,,
2007,USA,"UNALASKA, DUTCH HARBOR, AK",53.883,-166.533,0.06,,
2007,USA TERRITORY,"PAGO PAGO, AMERICAN SAMOA",-14.2766,-170.689,0.11,,
2007,CHILE,ANTOFAGASTA,-23.65,-70.404,0.1,,
2007,CHILE,IQUIQUE,-20.217,-70.156,0.09,,
2007,CHILE,TALCAHUANO,-36.6953,-73.1063,0.08,,
2007,JAPAN,KANAZAWA,36.567,136.65,0.1,,
2007,JAPAN,SUZUSHI NAGAHASHI,37.5,137.15,0.1,,
2007,SOLOMON ISLANDS,"HONIARA, GUADALCANAL",-9.429,159.955,0.02,,
2007,VANUATU,"PORT VILA, EFATE ISLAND",-17.7553,168.3077,0.08,,
2007,PAPUA NEW GUINEA,"UNUMATANA, WOODLARK (MUYUA) ISLAND",-9.253,152.874,3.5,,
2007,PAPUA NEW GUINEA,"KELAU, WOODLARK (MUYUA) ISLAND",-9.204,152.941,2.0,,
2007,SOLOMON ISLANDS,"SEPA, CHOISEUL ISLAND",-7.1102,156.8215,2.48,,
2007,SOLOMON ISLANDS,"KATURASELE, CHOISEUL ISLAND",-7.19669,156.90525,2.18,,
2007,SOLOMON ISLANDS,"KATURASELE, CHOISEUL ISLAND",-7.19661,156.90536,2.18,,
2007,SOLOMON ISLANDS,"PUZIVAE, CHOISEUL ISLAND",-7.29418,157.08811,1.52,,
2007,SOLOMON ISLANDS,"SAQUIGAE, CHOISEUL ISLAND",-6.95518,156.69297,1.47,,
2007,SOLOMON ISLANDS,"SAQUIGAE, CHOISEUL ISLAND",-6.95503,156.69324,1.57,,
2007,SOLOMON ISLANDS,"SAQUIGAE, CHOISEUL ISLAND",-6.95494,156.69336,1.37,,
2007,SOLOMON ISLANDS,"SAQUIGAE, CHOISEUL ISLAND",-6.95455,156.69371,1.57,,
2007,SOLOMON ISLANDS,"KOKU, CHOISEUL ISLAND",-6.84835,156.56144,3.22,,
2007,SOLOMON ISLANDS,"KOKU, CHOISEUL ISLAND",-6.84823,156.56155,3.22,,
2007,SOLOMON ISLANDS,"KOKU, CHOISEUL ISLAND",-6.84824,156.56166,2.62,,
2007,SOLOMON ISLANDS,"KURUA, CHOISEUL ISLAND",-6.8909,156.63657,3.28,,
2007,SOLOMON ISLANDS,"KURUA, CHOISEUL ISLAND",-6.89013,156.63721,3.28,,
2007,SOLOMON ISLANDS,"SEPA, CHOISEUL ISLAND",-7.10968,156.818,2.24,,
2007,SOLOMON ISLANDS,"SEPA, CHOISEUL ISLAND",-7.10958,156.81788,2.44,,
2007,SOLOMON ISLANDS,"SEPA, CHOISEUL ISLAND",-7.11034,156.82147,2.58,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.0291,156.7594,4.76,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.02486,156.75684,3.15,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.02486,156.75684,3.85,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.02357,156.758,4.25,,
2007,SOLOMON ISLANDS,"SAQUIGAE, CHOISEUL ISLAND",-6.95551,156.69242,1.87,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03147,156.75986,2.08,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03047,156.76022,1.98,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03026,156.7588,3.86,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03026,156.75909,4.16,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.02891,156.75827,3.46,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03177,156.75974,2.28,,
2007,NEW ZEALAND,"KAINGAROA, CHATHAM ISLAND",-43.7315,-176.733,0.1,,
2007,NEW ZEALAND,SUMNER HEAD,-43.57,172.773,0.07,,
2007,NEW ZEALAND,KAIKOURA,-42.4129,173.7028,0.07,,
2007,NEW ZEALAND,CHARLESTON,-41.908,171.433,0.51,,
2007,NEW ZEALAND,NEW PLYMOUTH (PORT TARANAKI),-39.055,174.033,0.33,,
2007,NEW ZEALAND,LITTLE KAITERITERI,-41.048,173.027,0.18,,
2007,NEW ZEALAND,KAPITI ISLAND,-40.842,174.938,0.21,,
2007,NEW ZEALAND,ANAWHATA,-36.921,174.461,0.12,,
2007,SOLOMON ISLANDS,"ZAINANE, RENDOVA ISLAND",-8.49934,157.26209,1.85,,
2007,SOLOMON ISLANDS,"MUNDA, NEW GEORGIA ISLAND",-8.33035,157.27049,0.88,,
2007,SOLOMON ISLANDS,"MUNDA, NEW GEORGIA ISLAND",-8.33019,157.27009,0.98,,
2007,SOLOMON ISLANDS,"MUNDA, NEW GEORGIA ISLAND",-8.32999,157.27033,1.08,,
2007,SOLOMON ISLANDS,"RENDOVA HARBOR, RENDOVA ISLAND",-8.40351,157.33587,3.35,,
2007,SOLOMON ISLANDS,"RENDOVA HARBOR, RENDOVA ISLAND",-8.40483,157.33736,2.25,,
2007,SOLOMON ISLANDS,"MANDALI, RENDOVA ISLAND",-8.42366,157.31234,2.34,,
2007,SOLOMON ISLANDS,"MANDALI, RENDOVA ISLAND",-8.42434,157.31305,3.64,,
2007,USA,"PORT SAN LUIS, CA",35.17666,-120.755,0.09,,
2007,USA TERRITORY,"PAGO PAGO, AMERICAN SAMOA",-14.2766,-170.689,0.08,,
2007,TONGA,NUKUALOFA (NUKU'ALOFA),-21.138,-175.1815,0.07,,
2007,USA TERRITORY,MIDWAY ISLANDS,28.215,-177.361,0.07,,
2007,NEW ZEALAND,JACKSON BAY,-43.975,168.616,0.38,,
2007,USA,"HILO, HAWAII, HI",19.7303,-155.0553,0.07,,
2007,USA,"ADAK, SWEEPER COVE, AK",51.863,-176.632,0.07,,
2007,USA,"HONOLULU, OAHU, HI",21.3067,-157.867,0.03,,
2007,"MARSHALL ISLANDS, REP. OF","KWAJALEIN, MARSHALL ISLANDS",8.733,167.733,0.04,,
2007,SOLOMON ISLANDS,"RARUMANA, VONAVONA ISLAND",-8.22009,157.027,1.12,,
2007,SOLOMON ISLANDS,"BARRIER ISLAND, VONAVONA ISLAND",-8.23217,157.01779,2.28,,
2007,SOLOMON ISLANDS,"BARRIER ISLAND, VONAVONA ISLAND",-8.23051,157.01946,0.97,,
2007,SOLOMON ISLANDS,"KUNJI, KOLOMBANGARA ISLAND",-8.11479,157.0466,1.02,,
2007,SOLOMON ISLANDS,"HUNDA, KOLOMBANGARA ISLAND",-8.1003,157.00863,1.4,,
2007,SOLOMON ISLANDS,"VAVANGA, KOLOMBANGARA ISLAND",-8.06155,156.96846,1.97,,
2007,SOLOMON ISLANDS,"KUKUNDU, KOLOMBANGARA ISLAND",-8.02028,156.94507,1.36,,
2007,SOLOMON ISLANDS,"VARU, KOLOMBANGARA ISLAND",-7.94278,156.94785,0.96,,
2007,SOLOMON ISLANDS,"VANGA, KOLOMBANGARA ISLAND",-7.91213,156.96145,0.67,,
2007,SOLOMON ISLANDS,"SOLOVAE, CHOISEUL ISLAND",-6.73518,156.42536,0.92,,
2007,SOLOMON ISLANDS,"TARO ISLAND, CHOISEUL ISLAND",-6.71519,156.39757,1.63,,
2007,SOLOMON ISLANDS,"TARO ISLAND, CHOISEUL ISLAND",-6.71473,156.39859,1.48,,
2007,SOLOMON ISLANDS,"TARO ISLAND, CHOISEUL ISLAND",-6.7101,156.39849,1.22,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03843,156.76537,1.87,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03827,156.76618,1.82,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03789,156.76451,2.48,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03769,156.76484,2.68,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.0376,156.76506,3.08,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03773,156.76518,2.88,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03773,156.76518,2.58,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03732,156.76531,2.08,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03715,156.76557,2.58,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03762,156.76443,2.74,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03621,156.76245,2.71,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03607,156.76262,2.61,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.03582,156.76275,3.51,,
2007,SOLOMON ISLANDS,"SASAMUNGA, CHOISEUL ISLAND",-7.0356,156.76308,2.91,,
2007,SOLOMON ISLANDS,"VATORO, VELLA LAVELLA ISLAND",-7.7026,156.53714,3.54,,
2007,SOLOMON ISLANDS,"IRINGGILA, VELLA LAVELLA ISLAND",-7.60462,156.51832,3.84,,
2007,SOLOMON ISLANDS,"IRINGGILA, VELLA LAVELLA ISLAND",-7.60507,156.51927,1.94,,
2007,SOLOMON ISLANDS,"MARAVARI, VELLA LAVELLA ISLAND",-7.85518,156.71432,1.12,,
2007,SOLOMON ISLANDS,"LIAPARI, VELLA LAVELLA ISLAND",-7.94836,156.71572,1.05,,
2007,SOLOMON ISLANDS,"TARO ISLAND, CHOISEUL ISLAND",-6.7122,156.39886,1.22,,
2007,SOLOMON ISLANDS,"NUSA SIMBO, SIMBO ISLAND",-8.28622,156.53326,4.36,,
2007,SOLOMON ISLANDS,"TANAMALO, SIMBO ISLAND",-8.2603,156.54432,8.64,,
2007,SOLOMON ISLANDS,"MALOLOMO, SIMBO ISLAND",-8.25593,156.54368,2.53,,
2007,SOLOMON ISLANDS,"LALE, RANONGGA ISLAND",-8.17148,156.57829,6.8,,
2007,SOLOMON ISLANDS,"LALE, RANONGGA ISLAND",-8.17167,156.57854,6.59,,
2007,SOLOMON ISLANDS,"LALE, RANONGGA ISLAND",-8.17218,156.57874,6.39,,
2007,SOLOMON ISLANDS,"NAIDAVALA, RANONGGA ISLAND",-8.15597,156.5712,4.56,,
2007,SOLOMON ISLANDS,"NAIDAVALA, RANONGGA ISLAND",-8.15627,156.57119,3.74,,
2007,SOLOMON ISLANDS,"KEARA, RANONGGA ISLAND",-8.12721,156.56125,5.0,,
2007,SOLOMON ISLANDS,"SUVURU, RANONGGA ISLAND",-8.09706,156.53756,4.66,,
2007,SOLOMON ISLANDS,"MONDO, RANONGGA ISLAND",-8.04161,156.53636,3.43,,
2007,SOLOMON ISLANDS,"VORI, RANONGGA ISLAND",-7.94681,156.51498,2.31,,
2007,SOLOMON ISLANDS,"MBURI, RANONGGA ISLAND",-7.93943,156.53558,1.81,,
2007,SOLOMON ISLANDS,"KORIOVUKU, RANONGGA ISLAND",-7.94515,156.55278,1.1,,
2007,SOLOMON ISLANDS,"KOLOMALI, RANONGGA ISLAND",-7.97498,156.5711,1.1,,
2007,SOLOMON ISLANDS,"PIENUNA, RANONGGA ISLAND",-8.0274,156.58557,1.1,,
2007,SOLOMON ISLANDS,"OBOBULU, RANONGGA ISLAND",-8.06058,156.59763,1.1,,
2007,SOLOMON ISLANDS,"SUAVA, RANONGGA ISLAND",-8.09347,156.60293,1.1,,
2007,SOLOMON ISLANDS,"VARSE, VELLA LAVELLA ISLAND",-7.89733,156.65465,2.5,,
2007,SOLOMON ISLANDS,"SUPATO, VELLA LAVELLA ISLAND",-7.8586,156.59476,2.6,,
2007,SOLOMON ISLANDS,"OULA LOGGING CAMP, VELLA LAVELLA IS",-7.8021,156.60745,4.17,,
2007,SOLOMON ISLANDS,"LEONA, VELLA LAVELLA ISLAND",-7.73091,156.5365,2.75,,
2007,SOLOMON ISLANDS,"LEONA, VELLA LAVELLA ISLAND",-7.73092,156.53656,2.55,,
2007,SOLOMON ISLANDS,"LEONA, VELLA LAVELLA ISLAND",-7.73024,156.53772,2.55,,
2007,SOLOMON ISLANDS,"VATORO, VELLA LAVELLA ISLAND",-7.70286,156.53659,2.94,,
2007,SOLOMON ISLANDS,"MANDALI, RENDOVA ISLAND",-8.42588,157.31427,2.44,,
2007,SOLOMON ISLANDS,"EPATA, RENDOVA ISLAND",-8.43764,157.30758,1.23,,
2007,SOLOMON ISLANDS,"UGHELE (ELOMANA), RENDOVA ISLAND",-8.44961,157.39892,1.33,,
2007,SOLOMON ISLANDS,"UGHELE (ELOMANA), RENDOVA ISLAND",-8.44993,157.39937,0.73,,
2007,SOLOMON ISLANDS,"TUNGU, RENDOVA ISLAND",-8.47434,157.27507,1.65,,
2007,SOLOMON ISLANDS,"GIZO, GHIZO ISLAND",-8.1097,156.84099,3.26,,
2007,SOLOMON ISLANDS,"KENNEDY ISLAND, KASOLO ISLAND",-8.11264,156.90568,1.0,,
2007,SOLOMON ISLANDS,"AIRPORT, NUSATUPE ISLAND",-8.09724,156.862,1.75,,
2007,SOLOMON ISLANDS,"AIRFIELD, NUSATUPE ISLAND",-8.09427,156.86127,1.24,,
2007,SOLOMON ISLANDS,"AIRFIELD, NUSATUPE ISLAND",-8.09434,156.86169,1.14,,
2007,SOLOMON ISLANDS,"AIRFIELD, NUSATUPE ISLAND",-8.09788,156.86418,1.63,,
